"CubeId";"snbcurrc"
"PublishingDate";"2024-07-31 09:00"

"Date";"D0";"Value"
"2023-Q2";"T2";"9734711.750462"
"2023-Q2";"ICHF2";"60397.07211339"
"2023-Q2";"T3";"43020.95306862"
"2023-Q2";"ICHF3";"48958.70501117"
"2023-Q2";"T4";"28349.69645044"
"2023-Q2";"ICHF4";"19198.6979332"
"2023-Q2";"ICHF5";"55287.47192346"
"2023-Q2";"ICHF6";"741599.50240029"
"2023-Q3";"T0";"289612.30913051"
"2023-Q3";"ICHF0";"264633.24746796"
"2023-Q3";"T1";"271431.38870548"
"2023-Q3";"ICHF1";"262417.15228657"
"2023-Q3";"T2";"9535398.689456"
"2023-Q3";"ICHF2";"58380.47847618"
"2023-Q3";"T3";"42702.89106531"
"2023-Q3";"ICHF3";"47668.38323838"
"2023-Q3";"T4";"25621.16587536"
"2023-Q3";"ICHF4";"17382.16756483"
"2023-Q3";"ICHF5";"52782.27125069"
"2023-Q3";"ICHF6";"703263.70028461"
"2023-Q4";"T0";"301687.32650306"
"2023-Q4";"ICHF0";"252874.31707487"
"2023-Q4";"T1";"275838.15984714"
"2023-Q4";"ICHF1";"255878.51060062"
"2023-Q4";"T2";"9659961.91854"
"2023-Q4";"ICHF2";"57212.09045876"
"2023-Q4";"T3";"40906.49525731"
"2023-Q4";"ICHF3";"43661.95677784"
"2023-Q4";"T4";"26369.9735957"
"2023-Q4";"ICHF4";"16711.97076626"
"2023-Q4";"ICHF5";"51056.99017925"
"2023-Q4";"ICHF6";"677395.8358576"
"2024-Q1";"T0";"309149.57972811"
"2024-Q1";"ICHF0";"278760.17604083"
"2024-Q1";"T1";"288258.09295118"
"2024-Q1";"ICHF1";"280754.73479166"
"2024-Q1";"T2";"10344631.143588"
"2024-Q1";"ICHF2";"61687.10443545"
"2024-Q1";"T3";"40739.69312467"
"2024-Q1";"ICHF3";"46422.0655217"
"2024-Q1";"T4";"30021.97018141"
"2024-Q1";"ICHF4";"19978.4202769"
"2024-Q1";"ICHF5";"53599.48224012"
"2024-Q1";"ICHF6";"741201.98330666"
"2024-Q2";"T0";"311856.24294093"
"2024-Q2";"ICHF0";"280265.20553102"
"2024-Q2";"T1";"284276.92765144"
"2024-Q2";"ICHF1";"273363.53639891"
"2024-Q2";"T2";"10540854.513332"
"2024-Q2";"ICHF2";"59045.6506419"
"2024-Q2";"T3";"40081.43927705"
"2024-Q2";"ICHF3";"45520.08977256"
"2024-Q2";"T4";"30262.24117809"
"2024-Q2";"ICHF4";"19863.22724206"
"2024-Q2";"ICHF5";"52871.20897926"
"2024-Q2";"ICHF6";"730928.91856571"
